100	100	1.0
100	10013	0.015013
100	10060	0.01152
100	10381	0.021393
100	1080	0.011191
100	10846	0.016885
100	1128	0.019245
100	1129	0.027776
100	113	0.012837
100	1131	0.01886
100	1132	0.015513
100	1133	0.015289
100	1135	0.022472
100	116443	0.013549
100	1244	0.011562
100	1312	0.026053
100	134	0.019157
100	135	0.017273
100	136	0.0173
100	1374	0.015978
100	1385	0.02062
100	1401	0.025125
100	1436	0.019725
100	146	0.015364
100	147	0.021514
100	150	0.01535
100	151	0.016096
100	152	0.014941
100	153	0.016681
100	1545	0.022479
100	155	0.025248
100	1586	0.016756
100	1588	0.023493
100	1604	0.026888
100	1621	0.017137
100	1636	0.014719
100	1719	0.027475
100	1725	0.020547
100	1728	0.022743
100	1786	0.0098568
100	18	0.019813
100	1812	0.018668
100	1813	0.01899
100	1814	0.020858
100	1816	0.018759
100	183	0.018736
100	185	0.026258
100	190	0.019052
100	1950	0.014032
100	2	0.013204
100	203068	0.019301
100	2053	0.022116
100	2064	0.012086
100	2099	0.017895
100	2147	0.017216
100	2155	0.015552
100	2158	0.017259
100	2159	0.018873
100	217	0.02174
100	2280	0.034397
100	22978	0.018807
100	231	0.033343
100	23620	0.020954
100	240	0.016434
100	2475	0.012196
100	25	0.013576
100	2550	0.015365
100	2554	0.016191
100	26	0.021244
100	2641	0.036368
100	2677	0.018058
100	270	0.020849
100	2798	0.027173
100	2903	0.010633
100	2904	0.011349
100	2905	0.012748
100	2906	0.013809
100	2908	0.014111
100	2939	0.024166
100	301	0.022022
100	3040	0.030015
100	3065	0.020908
100	3066	0.019648
100	3156	0.016775
100	3251	0.044781
100	3265	0.026341
100	3274	0.019241
100	3320	0.015948
100	3350	0.017187
100	3351	0.0176
100	3352	0.015925
100	3356	0.019408
100	3357	0.019646
100	3358	0.016598
100	3362	0.016359
100	3363	0.022072
100	3383	0.017367
100	3416	0.016429
100	3458	0.031409
100	3553	0.024727
100	3569	0.024168
100	358	0.020966
100	3615	0.023546
100	367	0.013248
100	3689	0.014568
100	3725	0.020463
100	3736	0.019192
100	3737	0.018018
100	3738	0.016286
100	3741	0.020451
100	3753	0.047259
100	3757	0.01214
100	3758	0.016334
100	3762	0.023672
100	3763	0.027317
100	3783	0.017894
100	3784	0.018062
100	3785	0.014455
100	3815	0.013274
100	3827	0.019749
100	387	0.02919
100	40	0.017291
100	4018	0.0078244
100	4023	0.021906
100	4050	0.026655
100	41	0.016856
100	4210	0.01733
100	4306	0.014989
100	4313	0.018044
100	4314	0.021964
100	4318	0.018333
100	4543	0.021452
100	4544	0.017598
100	4547	0.015343
100	476	0.016301
100	4803	0.025657
100	4835	0.02555
100	4907	0.017682
100	4985	0.023641
100	4986	0.024558
100	5004	0.043161
100	5053	0.025806
100	5054	0.018148
100	50632	0.032026
100	5091	0.015173
100	5095	0.022834
100	5096	0.022462
100	5141	0.014259
100	5142	0.018045
100	5156	0.015124
100	5159	0.015606
100	5167	0.015358
100	5170	0.036372
100	5241	0.016832
100	5243	0.013934
100	5321	0.017746
100	5328	0.018276
100	5340	0.015068
100	5406	0.017154
100	54106	0.013289
100	54205	0.030453
100	5443	0.021093
100	5444	0.025499
100	5465	0.028985
100	5467	0.020165
100	5562	0.020175
100	55867	0.016496
100	55869	0.01799
100	5595	0.020922
100	5609	0.018708
100	5624	0.01663
100	5627	0.015535
100	5731	0.020776
100	5732	0.019597
100	5733	0.020193
100	5739	0.017828
100	5742	0.016019
100	5743	0.017031
100	586	0.024902
100	5879	0.025328
100	590	0.016696
100	5914	0.018024
100	59340	0.016362
100	596	0.023408
100	6261	0.008378
100	6263	0.0081053
100	6326	0.010769
100	6329	0.009119
100	6334	0.010618
100	6336	0.010303
100	6337	0.016309
100	6338	0.013392
100	6339	0.017932
100	6347	0.034823
100	6387	0.026885
100	6462	0.023198
100	6470	0.027941
100	64805	0.018792
100	650	0.017975
100	6513	0.027587
100	6529	0.020933
100	6530	0.019451
100	6531	0.021653
100	6532	0.016425
100	6548	0.025182
100	6557	0.015033
100	6558	0.015041
100	6559	0.016926
100	6560	0.013613
100	6565	0.01693
100	6622	0.032159
100	6750	0.032293
100	6833	0.013196
100	6863	0.032588
100	6865	0.020324
100	6906	0.021496
100	7067	0.026373
100	7124	0.029033
100	7134	0.028689
100	7150	0.017477
100	7153	0.013742
100	7184	0.020027
100	7276	0.039325
100	7299	0.019537
100	7384	0.023705
100	7421	0.020729
100	760	0.025321
